Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
48	5	3772	1536	27.514	63.569	1417.0	70.821	0.9997856	4.6888948e-07	1.04081714e-07	0.00010839453	5.7975963e-06	9.972287e-05
48	15	2857	711	25.933	67.989	1457.0	71.565	0.89282197	6.818408e-06	4.2580577e-08	0.003770458	2.0112233e-05	0.10338063
48	1	3890	2188	25.831	60.583	1275.0	41.76	0.9871869	7.581109e-07	5.4118443e-09	0.00018685231	4.627555e-06	0.012620895
49	17	4307	3004	25.298	41.11	826.5	71.565	0.9995684	6.3208194e-07	3.0873507e-05	1.9119514e-05	2.9668074e-06	0.00037794685
49	13	934	156	29.741	46.287	1085.0	63.435	0.99987423	3.5086313e-08	1.3579515e-07	1.3098014e-06	2.7026221e-08	0.00012426877
49	2	502	2835	24.0	49.0	998.5	90.0	0.9806855	9.003602e-05	4.5697248e-06	0.0002046391	2.6086993e-06	0.019012593
49	12	700	991	25.933	47.566	1030.5	33.69	0.68016994	1.2210764e-05	1.4154504e-06	0.021462353	0.00016171845	0.2981924
49	0	3729	2289	28.018	59.034	1321.5	1.975	0.999846	5.0676383e-09	8.514147e-09	7.66407e-06	4.5282786e-08	0.00014628333
49	16	5217	2250	24.515	59.228	1171.5	11.689	0.99981064	7.555837e-07	4.1988546e-08	5.8979032e-05	2.8793718e-05	0.000100910715
49	18	4632	2943	25.554	39.446	761.0	59.036	0.9967704	1.1765266e-05	0.00019514773	9.492523e-06	6.788495e-05	0.0029453898
49	11	2244	895	23.345	58.0	1120.5	43.363	0.99967563	3.5364408e-07	3.762802e-09	2.8072134e-07	5.752982e-06	0.00031806182
49	4	2708	2109	28.399	76.697	1721.0	26.565	0.8190957	4.5757144e-05	1.07799835e-07	0.0006695456	0.00011724222	0.1800716
49	14	3597	712	27.518	71.135	1653.0	64.983	0.99808925	1.1933413e-06	5.0146138e-08	0.0010739156	1.5793713e-06	0.0008340123
49	7	3615	1091	24.418	55.238	1069.5	80.218	0.9992348	1.2240696e-06	3.4974305e-06	0.00041459728	4.8725473e-05	0.00029724347
49	3	2708	1729	24.13	51.742	1018.5	5.44	0.9935173	5.5422233e-06	7.1828447e-07	0.00038858692	0.0026454418	0.0034424514
49	8	3968	1094	29.108	58.713	1381.0	4.764	0.99999297	1.15971535e-08	1.4767417e-07	4.5870306e-06	5.0735895e-08	2.2055249e-06
49	5	3803	1522	29.398	40.734	915.0	48.814	0.99972385	5.202261e-07	1.667563e-06	4.6246732e-06	5.657766e-07	0.00026882847
49	1	3932	2164	24.382	60.782	1206.0	74.055	0.98777974	1.0651633e-05	1.5228509e-05	0.010084932	0.0009946154	0.0011148395
49	6	4784	1143	27.893	65.0	1500.0	75.466	0.9992379	4.2491544e-07	8.493666e-08	0.00030652585	1.5566243e-06	0.00045350735
49	10	985	1637	25.7	58.502	1208.5	52.853	0.9936466	8.6827293e-07	1.5033276e-08	2.092584e-05	2.1618766e-06	0.006329424
49	15	2885	754	26.954	65.242	1416.0	40.426	0.99999356	1.1620017e-07	9.0848806e-10	4.923518e-07	2.185102e-07	5.615399e-06
50	17	4306	2996	27.609	47.721	976.0	35.838	0.9997085	1.0840874e-07	4.716214e-08	1.4013016e-06	9.2677936e-08	0.00028983937
50	2	528	2842	27.281	50.312	1116.5	26.565	0.99990356	8.3774395e-08	3.2784613e-09	2.0527106e-07	7.3004685e-08	9.61353e-05
50	18	4633	2926	24.207	40.608	790.5	52.431	0.9935406	2.3606208e-06	4.006111e-06	7.175688e-05	1.8693502e-06	0.006379408
50	13	911	136	30.923	57.578	1401.5	23.199	0.99987996	4.307409e-08	1.5830848e-08	8.056365e-05	7.694739e-08	3.9321632e-05
50	5	3801	1504	27.735	43.419	962.0	55.008	0.9999	3.0075867e-08	2.4793633e-06	2.5838503e-06	1.2623335e-07	9.4789495e-05
50	7	3639	1091	25.0	33.0	655.5	90.0	0.9998398	3.267704e-06	5.660263e-05	3.4663837e-05	5.5749138e-06	6.0128845e-05
50	8	3975	1070	32.0	34.0	841.0	90.0	0.9998827	1.4918069e-06	3.7446978e-06	1.555305e-05	9.0610973e-07	9.560055e-05
50	12	725	955	25.5	58.824	1164.5	28.179	0.46503675	2.5648344e-06	1.018681e-07	0.0015260413	1.0878368e-05	0.5334236
50	0	3685	2303	26.926	62.434	1429.0	58.392	0.99950826	6.6801334e-07	2.7302328e-08	7.905313e-05	1.3494621e-05	0.00039847955
50	1	3966	2153	26.505	41.503	864.5	53.973	0.99998534	1.17934796e-07	1.0737375e-06	7.487493e-07	7.338416e-07	1.2047254e-05
50	11	2220	859	25.224	51.305	1032.5	76.504	0.99997735	1.972769e-07	3.260136e-07	3.4042941e-06	2.5373179e-06	1.6163784e-05
50	3	2663	1727	22.853	55.653	1030.0	8.746	0.96811545	1.2764403e-05	1.7851933e-08	1.7937751e-05	9.7903685e-05	0.031755984
50	16	5171	2256	25.06	61.294	1175.0	62.021	0.9986337	4.824809e-07	4.570039e-08	9.098639e-05	1.3654715e-06	0.0012735226
50	6	4746	1136	32.596	59.502	1518.5	41.496	0.99999225	1.8703836e-09	4.3446444e-12	3.2693912e-09	6.41789e-10	7.720265e-06
50	14	3578	665	29.614	60.208	1403.0	78.408	0.9990165	3.4169435e-08	7.0995196e-09	2.8403432e-05	3.068915e-07	0.0009547115
50	4	2759	2114	29.614	79.831	1800.5	77.829	0.9998512	3.0411908e-08	1.0393682e-10	8.6122256e-08	9.582997e-08	0.00014852059
50	10	940	1660	23.308	66.115	1272.5	67.38	0.6316666	6.19097e-05	5.1715433e-06	0.0151445	0.002114034	0.3510078
50	15	2935	777	25.831	68.893	1489.0	15.124	0.991927	2.664738e-06	2.1347155e-08	8.206695e-06	0.0008286797	0.007233407
51	7	3619	1098	26.401	35.0	685.0	53.13	0.9997149	1.3469539e-06	6.0779465e-05	3.3931905e-05	2.5957857e-05	0.00016301626
51	8	3981	1078	30.594	35.693	833.0	78.69	0.9999778	2.2931229e-06	7.04535e-07	1.261744e-06	1.2362763e-07	1.7753688e-05
51	18	4628	2925	25.0	31.0	612.5	90.0	0.9997427	2.0356913e-06	0.00016439482	2.3072123e-05	2.1229603e-06	6.565657e-05
51	5	3798	1503	30.0	31.0	728.5	90.0	0.999982	4.4141487e-07	2.077741e-06	3.541462e-06	2.073658e-07	1.1848522e-05
51	17	4300	2971	26.405	47.909	1040.0	19.026	0.9985928	2.71287e-06	1.3345402e-06	0.00012436153	9.62155e-07	0.0012779067
51	1	3968	2127	25.145	52.974	1072.5	72.646	0.98794657	2.0003656e-06	4.4244285e-07	0.005057818	1.6953429e-05	0.0069761947
51	13	871	135	34.785	55.66	1552.5	71.565	0.99994016	1.554758e-07	7.668835e-06	1.1959883e-05	1.2585257e-07	3.9956332e-05
51	2	568	2866	26.505	63.706	1365.5	36.158	0.99999404	2.400627e-08	1.0873786e-09	1.0515718e-06	3.215214e-08	4.8519955e-06
51	14	3589	627	28.284	60.811	1427.0	45.0	0.999943	3.4120006e-08	9.486152e-10	6.0907973e-06	1.4862583e-07	5.0778362e-05
51	12	734	912	25.179	55.579	1116.5	81.634	0.99697185	1.241223e-07	1.5549276e-08	0.00047371536	1.970528e-06	0.0025523144
51	0	3645	2322	28.779	56.5	1253.5	82.405	0.9999794	9.479e-08	7.848481e-08	6.683913e-07	4.8529284e-08	1.9749285e-05
51	11	2219	813	23.022	57.14	1135.5	3.366	0.9999894	6.820605e-10	5.737678e-10	3.1641585e-07	2.6887674e-08	1.0205698e-05
51	3	2623	1706	24.083	55.317	1075.5	48.991	0.9999471	8.0431937e-07	1.1559847e-07	9.4709785e-06	7.753466e-06	3.4784298e-05
51	16	5140	2293	23.049	59.96	1203.0	24.624	0.9997296	7.9565257e-07	3.9068283e-07	0.00022346935	7.675147e-07	4.5044453e-05
51	6	4717	1094	30.647	70.45	1774.5	57.095	0.9978783	6.1964863e-07	2.5600965e-08	0.00095056574	4.6681686e-07	0.0011701221
51	10	901	1686	24.839	53.907	1070.5	40.365	0.98814756	7.531601e-07	5.8775106e-07	0.0042038783	3.301029e-06	0.00764398
51	4	2804	2086	27.933	75.374	1782.5	42.797	0.9346284	2.1041185e-05	1.1887962e-07	0.00021945541	3.7090114e-05	0.065093786
51	15	2988	791	25.812	66.387	1436.0	21.801	0.99971086	2.6508054e-08	5.643274e-10	3.5363835e-05	1.0080292e-06	0.00025272561
51	19	5306	2996	28.111	53.808	1185.0	38.29	0.9999875	3.1227334e-08	1.3827245e-07	6.8129148e-06	6.1131607e-07	4.9870646e-06
52	5	3794	1504	28.57	39.538	950.5	57.995	0.98393667	7.88087e-06	9.561551e-06	6.0139035e-05	5.135991e-06	0.015980603
52	18	4620	2930	25.5	39.131	814.0	26.565	0.9542709	0.00013669064	0.0002679391	0.003660743	0.00021006685	0.041453674
52	8	3975	1075	27.951	33.989	745.0	26.565	0.9999738	4.579658e-07	7.077241e-07	2.8844497e-06	2.4204002e-07	2.1968433e-05
52	7	3598	1118	22.672	58.258	1128.0	50.528	0.99562246	3.2152939e-06	4.110243e-08	7.3592205e-06	1.6994165e-05	0.0043499772
52	19	5267	2983	27.0	53.0	1172.0	90.0	0.99983406	9.573552e-08	1.1284664e-05	0.000106213054	3.7226428e-06	4.4504242e-05
52	13	843	150	38.897	41.11	1222.0	71.565	0.99996734	2.386221e-07	1.9352267e-06	4.2748043e-06	2.1444276e-07	2.5971569e-05
52	17	4319	2929	24.885	66.387	1342.0	21.801	0.9995807	4.5371715e-07	4.297324e-08	4.2961998e-05	7.9348973e-07	0.000375158
52	1	3954	2082	24.254	62.308	1269.5	81.254	0.99920815	1.2237388e-07	5.1480185e-08	5.541503e-05	2.6054602e-06	0.0007337823
52	10	891	1725	24.021	56.08	1132.5	86.82	0.9999981	1.1659976e-09	2.0101734e-08	2.846384e-07	1.3323993e-08	1.703198e-06
52	0	3607	2310	26.627	61.294	1376.5	33.69	0.99988055	1.4651408e-07	3.2706535e-09	2.217294e-07	1.5248929e-06	0.000117500196
52	3	2602	1667	22.472	48.847	918.5	67.38	0.9578515	9.697196e-06	0.0025477419	0.03525865	0.00078591914	0.0035464647
52	14	3631	597	26.926	70.491	1621.5	58.392	0.9932562	2.7312942e-06	1.0598999e-08	5.0855146e-05	8.7959725e-06	0.0066813733
52	2	596	2905	26.58	61.061	1358.5	73.142	0.98136866	1.2914673e-07	3.106683e-08	0.00047347415	2.0867508e-06	0.018155623
52	12	723	866	24.331	55.731	1136.0	80.789	0.99711037	8.934906e-08	7.363958e-10	1.3038031e-05	2.803179e-07	0.002876307
52	16	5117	2332	25.495	50.249	1021.5	48.366	0.99999666	2.9106676e-08	2.4177262e-09	3.8794948e-07	3.8593267e-08	2.9448208e-06
52	4	2832	2058	31.305	54.562	1293.5	64.29	0.954051	2.310409e-07	5.052195e-05	0.000665217	1.152342e-05	0.045221563
52	11	2212	768	26.077	53.535	1091.5	56.821	0.9998192	1.8149434e-08	1.6849604e-08	5.411753e-06	2.553903e-07	0.00017509409
52	6	4682	1059	29.967	63.071	1523.5	25.641	0.99934405	3.6309327e-08	2.0723172e-09	2.967354e-05	9.7745954e-08	0.0006262087
52	15	3025	820	27.735	63.657	1420.0	55.491	0.9998567	1.3815018e-08	5.875275e-09	8.6427375e-05	1.0037052e-07	5.671181e-05
53	18	4606	2933	27.0	34.0	735.0	90.0	0.99995553	7.766289e-08	3.9756496e-06	6.3813394e-07	1.211829e-07	3.9677012e-05
53	5	3778	1485	27.659	43.932	957.0	40.601	0.99910223	1.09399544e-07	2.3513249e-07	0.0004108078	7.5435236e-07	0.00048594724
53	13	834	147	33.242	45.255	1148.5	45.0	0.9999943	1.04645475e-08	2.2129122e-08	2.1309039e-07	9.3092964e-09	5.527674e-06
53	8	3960	1083	28.302	57.14	1340.0	57.381	0.9953021	8.705332e-06	3.047354e-05	0.00281288	0.00014753331	0.0016982388
53	3	2586	1645	24.52	36.868	702.5	19.654	0.9992893	2.2108934e-07	0.00011407442	0.0003925518	1.9514771e-05	0.00018431908
53	4	2865	2064	27.735	68.653	1577.5	27.3	0.99940133	8.137116e-07	7.9225224e-08	0.0002395277	1.2381055e-05	0.00034592015
53	7	3557	1140	24.749	55.014	1071.5	82.147	0.9994935	1.0254762e-05	1.7346433e-06	7.6916804e-05	5.9954247e-05	0.00035757344
53	19	5222	2989	26.387	60.334	1265.0	80.538	0.98794335	7.485995e-07	6.5968365e-05	0.011825852	5.078982e-05	0.00011336011
53	16	5079	2344	22.0	58.0	1151.0	90.0	0.9997694	3.429656e-08	3.2062443e-11	4.1929194e-08	6.53429e-08	0.00023046098
53	11	2176	740	23.259	58.138	1148.0	26.565	0.9998815	4.40516e-07	8.820219e-09	4.8335773e-06	1.09411085e-05	0.0001022981
53	10	892	1772	23.548	59.67	1195.0	3.945	0.9999778	5.7485248e-09	4.078992e-08	1.4914615e-05	3.3974295e-08	7.2287494e-06
53	0	3568	2285	26.613	59.483	1296.0	25.71	0.9994948	1.460863e-06	4.5813292e-07	0.0002983812	2.9306868e-05	0.00017554799
53	1	3962	2034	26.768	59.216	1264.5	33.179	0.9999975	1.2148061e-09	3.6979298e-11	4.998823e-08	4.051992e-09	2.4797282e-06
53	12	732	823	25.612	57.628	1194.0	38.367	0.7575961	4.3557674e-07	9.645356e-10	0.0009570702	5.7046054e-06	0.2414408
53	2	604	2951	25.812	58.62	1253.0	81.87	0.7900216	4.587981e-06	3.9012903e-07	0.056683574	2.1195197e-05	0.1532687
53	6	4635	1056	26.968	69.139	1552.0	79.38	0.9983791	8.217588e-07	7.232429e-09	0.00086113147	1.4233875e-06	0.00075751066
53	17	4325	2875	25.495	65.513	1336.5	77.471	0.9779308	4.0024722e-07	7.849553e-08	2.2270255e-05	3.7899688e-06	0.02204275
53	14	3671	562	29.415	65.614	1560.0	32.276	0.9999722	4.5187292e-08	7.7136625e-10	2.622573e-06	4.7494634e-08	2.514312e-05
53	15	3050	869	26.163	69.989	1497.5	63.435	0.9044414	2.5663926e-06	3.0873417e-07	0.041344665	3.6717887e-05	0.054174285
54	13	832	144	32.527	42.426	1049.0	45.0	0.99998343	9.5813405e-08	8.100884e-07	3.1171273e-06	1.4471021e-07	1.2402311e-05
54	5	3777	1476	28.46	37.0	826.5	71.565	0.9966757	3.5464232e-05	0.00043052837	0.0014017049	0.00025846745	0.0011980901
54	18	4620	2944	27.019	44.045	893.0	87.274	0.9795996	8.1099424e-05	4.217603e-05	0.00048218176	2.7009704e-05	0.019767882
54	3	2577	1645	25.456	28.284	566.5	45.0	0.999871	4.3362343e-06	7.081591e-05	2.1922291e-05	6.0537554e-06	2.5901592e-05
54	8	3921	1096	28.0	58.0	1349.5	90.0	0.99999166	6.081704e-09	1.1869208e-09	1.3564384e-07	2.3679685e-09	8.16492e-06
54	2	611	2976	27.951	33.095	723.5	63.435	0.9999597	6.277347e-07	8.496349e-08	2.1042686e-07	1.5107508e-08	3.9296916e-05
54	0	3533	2284	28.853	52.559	1227.0	62.447	0.99998033	4.683131e-09	2.3075229e-07	9.310024e-06	2.499879e-07	9.836281e-06
54	7	3515	1126	23.431	59.666	1149.5	39.611	0.99997663	3.8616994e-07	1.06038405e-08	8.035933e-07	2.4630394e-06	1.9654179e-05
54	12	764	794	23.601	53.009	1024.0	54.462	0.7229086	0.00011608911	1.998543e-05	0.009497321	0.0005545651	0.26690334
54	19	5177	2985	28.04	56.544	1278.0	21.801	0.9999635	7.885445e-09	6.244185e-09	3.3307755e-05	5.7384767e-08	3.1126451e-06
54	1	4001	2006	25.0	63.891	1297.0	72.553	0.99957055	1.3114005e-06	7.594597e-07	0.00014711102	7.548471e-05	0.00020472295
54	4	2910	2083	27.06	78.64	1741.5	16.314	0.9925608	9.559657e-07	6.880264e-09	3.1679643e-05	5.0841377e-06	0.007401396
54	16	5032	2344	23.195	55.579	1045.5	81.87	0.8507756	8.800502e-05	8.939742e-06	0.010384226	0.0016465352	0.13709673
54	10	875	1814	24.398	59.76	1219.5	43.603	0.82775503	4.8349493e-06	3.087437e-08	9.1534865e-05	1.6055847e-06	0.17214695
54	11	2142	709	25.269	54.337	1089.0	63.435	0.9999598	9.363167e-08	2.655374e-07	6.620698e-07	4.0925585e-07	3.8866034e-05
54	17	4295	2829	24.135	66.004	1355.0	39.987	0.99931645	2.5839745e-07	1.1127184e-09	6.6911946e-07	1.1410896e-06	0.000681484
54	14	3683	511	27.0	69.0	1637.0	90.0	0.9981645	6.8939205e-09	1.591341e-10	3.2476626e-05	4.087042e-07	0.0018026094
54	15	3078	908	27.102	57.901	1233.5	36.529	0.99981064	1.8430352e-07	1.2637293e-08	1.0891556e-06	1.7106804e-06	0.00018636588
54	6	4581	1057	28.745	71.318	1652.0	13.092	0.9989323	2.086882e-07	9.476613e-11	1.4967037e-07	5.0525625e-08	0.0010672911
55	2	610	2955	29.0	41.0	928.0	90.0	0.99995613	5.8169068e-08	3.7782232e-08	9.397072e-08	8.038366e-09	4.3683343e-05
55	3	2579	1657	28.151	28.151	614.0	33.69	0.9988543	2.365712e-06	0.00090907083	0.00012138903	2.0323787e-05	9.254592e-05
55	18	4645	2925	26.926	48.104	1007.0	20.556	0.99958426	3.7123223e-06	1.8945397e-06	0.00010905313	1.3998059e-05	0.00028716333
55	5	3808	1462	26.627	63.514	1378.5	56.31	0.99908626	3.94997e-06	2.5072853e-07	3.2185773e-05	1.4645202e-05	0.0008627397
55	12	782	771	26.0	38.0	784.0	0.0	0.99877137	4.776564e-06	1.838014e-07	1.9522122e-06	1.6334764e-07	0.0012213889
55	8	3881	1080	27.803	63.411	1482.0	38.234	0.99999964	1.2580029e-09	3.0347458e-12	7.2399375e-10	2.4353253e-09	3.957091e-07
55	0	3502	2315	26.907	62.37	1429.0	40.914	0.99996614	2.1730305e-07	1.9895499e-08	1.6746598e-06	2.5396653e-07	3.16605e-05
55	15	3106	917	28.0	36.0	812.5	90.0	0.9997776	7.7824143e-07	2.6402522e-06	8.000287e-05	5.116057e-06	0.00013385636
55	16	4999	2364	24.005	50.51	1004.0	35.311	0.9999585	1.4348275e-07	3.72101e-07	2.341076e-05	4.2452612e-07	1.7041097e-05
55	1	4048	2001	24.627	56.767	1146.5	5.356	0.99992704	2.1016811e-07	9.849883e-08	3.2777368e-06	2.7782369e-06	6.6538894e-05
55	11	2138	663	23.265	57.064	1131.0	8.427	0.997789	8.059845e-07	1.2159723e-08	0.0001144704	3.0764675e-06	0.0020925927
55	7	3479	1090	23.377	56.022	1043.5	41.009	0.99967897	1.1381229e-06	9.057329e-08	0.0001367404	2.7161925e-05	0.00015583931
55	19	5140	2957	28.284	57.983	1335.5	45.0	0.99996746	1.0505969e-07	4.830209e-08	2.752941e-05	1.2802963e-07	4.7273575e-06
55	4	2958	2080	30.635	72.681	1717.0	64.486	0.99991953	1.9590291e-07	2.2777706e-09	1.3133975e-07	5.072847e-07	7.9540165e-05
55	17	4267	2795	28.284	50.636	1067.5	81.119	0.99847823	4.84962e-06	8.052448e-05	0.00010680525	3.1223695e-05	0.0012982705
55	10	835	1848	24.083	65.192	1276.0	48.24	0.73848295	2.364916e-05	1.5465231e-07	0.002157511	0.00024548182	0.25909027
55	6	4538	1027	28.714	67.546	1598.5	55.222	0.999982	6.9141485e-08	1.4037449e-10	9.629951e-08	1.6807183e-08	1.7811506e-05
55	14	3686	456	28.636	66.491	1582.5	12.529	0.99618393	1.5146887e-07	8.424208e-09	0.00032997713	7.2098345e-07	0.00348523
56	15	3093	904	26.173	49.497	1070.5	45.0	0.99981755	1.630721e-07	4.7832975e-07	0.0001371019	8.847414e-07	4.3812874e-05
56	18	4638	2898	27.857	44.011	936.5	21.801	0.99981743	1.8040039e-07	7.062493e-06	0.00010755258	5.8777795e-07	6.727472e-05
56	3	2564	1679	24.274	44.376	889.5	33.69	0.9988586	5.4676735e-07	1.7935961e-05	0.0010298087	1.1765855e-05	8.131938e-05
56	13	824	122	39.322	68.551	1957.0	77.905	0.015718866	3.1395512e-08	6.277191e-11	1.6062978e-06	1.4659314e-08	0.9842795
56	2	626	2929	25.0	63.411	1319.0	37.747	0.9425364	9.424581e-07	4.7759924e-10	3.355615e-05	1.5356473e-07	0.05742892
56	12	773	748	24.749	34.648	670.0	45.0	0.9973334	5.6534227e-05	2.69553e-05	0.00012274782	3.3433685e-06	0.0024569696
56	1	4078	2005	26.0	35.0	716.5	90.0	0.99998856	3.0598753e-07	2.226284e-06	4.646971e-06	2.1443054e-07	3.9274087e-06
56	5	3837	1422	29.12	66.761	1489.0	16.314	0.79858226	2.7763183e-06	5.751137e-09	0.00047532262	4.2749387e-05	0.20089695
56	7	3442	1079	24.865	51.179	988.0	74.932	0.999943	1.3938556e-07	2.1651166e-08	3.6683073e-06	2.050834e-06	5.110668e-05
56	19	5110	2931	29.618	46.992	1070.5	20.556	0.99996483	1.7283872e-08	3.436107e-07	2.5864798e-05	1.2096095e-07	8.7941235e-06
56	16	4973	2400	24.052	60.121	1191.5	43.877	0.99690384	2.6089065e-06	8.7794774e-08	3.671043e-05	2.2650777e-06	0.003054403
56	17	4283	2752	23.854	65.734	1327.5	33.275	0.9999844	3.6896793e-08	1.15193764e-10	2.6936611e-08	1.8357932e-08	1.543285e-05
56	8	3842	1050	27.354	63.885	1461.0	30.141	0.99509096	5.086291e-07	1.6625775e-08	8.7848544e-05	5.358162e-06	0.004815276
56	6	4523	987	28.657	49.206	1155.0	84.56	0.9999671	1.1290534e-07	1.9971567e-07	1.1077527e-06	2.9245603e-08	3.1406507e-05
56	11	2141	617	24.187	51.478	1035.0	82.235	0.99999654	1.3675813e-08	2.4725091e-08	9.814481e-07	1.0474161e-07	2.4231172e-06
56	0	3463	2341	28.862	60.638	1421.0	76.675	0.99817336	4.381877e-07	4.865394e-09	7.417114e-07	8.095631e-06	0.0018174081
56	10	811	1885	25.986	51.877	1064.0	10.125	0.99972624	9.298799e-09	3.1368066e-10	9.515942e-06	4.759119e-09	0.00026415373
56	4	2992	2043	28.178	77.827	1833.0	27.3	0.52720314	5.877473e-05	9.315561e-06	0.024256859	9.709676e-05	0.44837478
56	14	3711	412	28.284	69.296	1617.5	45.0	0.9997538	3.3746094e-08	2.1815777e-11	8.9301544e-08	1.1018348e-08	0.00024614105
57	12	777	758	26.0	33.0	695.5	90.0	0.99996066	1.1211113e-06	1.6733951e-07	5.7245796e-07	4.5558288e-08	3.7453632e-05
57	1	4077	1994	25.045	43.603	904.0	63.435	0.99725586	1.9668269e-06	1.0614381e-05	8.916303e-05	7.413573e-06	0.002634982
57	18	4615	2905	27.295	41.593	869.5	28.072	0.99953246	3.7603584e-07	6.695737e-05	5.0785206e-05	8.1302016e-07	0.00034865737
57	15	3088	882	30.004	52.595	1239.0	23.962	0.9991241	2.3124626e-08	3.6411207e-10	1.364595e-06	9.3806065e-08	0.0008744185
57	3	2547	1692	25.0	36.0	726.0	90.0	0.99914515	1.0739086e-05	0.00021146011	0.00013734617	4.0764997e-05	0.0004545843
57	10	812	1893	24.865	42.933	862.0	15.524	0.99451315	3.7353414e-06	2.0589411e-07	0.00026883214	1.8762461e-06	0.00521223
57	6	4517	975	29.698	36.77	851.0	45.0	0.99987483	5.230539e-07	3.5521086e-06	1.0392819e-06	9.031586e-08	0.0001198882
57	19	5082	2929	27.681	50.45	1085.5	70.56	0.99834824	4.3395985e-07	8.664044e-05	0.0015357281	1.8473033e-06	2.7029033e-05
57	11	2128	589	25.239	34.67	688.0	33.69	0.99817765	1.7781459e-06	6.0715644e-07	5.804582e-05	2.428218e-06	0.0017594299
57	7	3405	1103	22.984	57.656	1112.5	46.637	0.38702828	3.0176678e-05	5.2433523e-07	0.0017176095	0.0001669084	0.61105657
57	2	655	2892	25.495	58.052	1251.0	47.862	0.99985874	1.5001698e-08	8.462131e-11	2.4630215e-06	6.520092e-09	0.00013870692
57	8	3802	1044	29.411	56.921	1339.0	71.565	0.9997143	5.0432256e-08	1.5288086e-07	1.1277879e-05	8.618271e-07	0.00027334955
57	5	3836	1373	27.203	60.729	1383.0	72.759	0.9998436	6.60423e-08	5.131464e-08	3.4062825e-05	1.7609483e-07	0.00012207561
57	0	3416	2337	26.571	61.685	1402.5	19.799	0.99956006	5.158967e-07	6.7610806e-08	2.5129941e-06	6.5475547e-06	0.00043030267
57	16	4933	2423	25.318	59.54	1174.5	82.093	0.99999106	1.0543088e-08	5.205472e-11	3.4041946e-08	1.0555508e-07	8.784773e-06
57	4	3017	1998	30.414	72.18	1704.0	43.091	0.8826488	8.4784546e-07	4.6437076e-08	0.0033587783	3.5239075e-06	0.11398797
57	17	4303	2702	26.043	59.576	1233.5	3.013	0.9997484	1.4440897e-08	1.6112828e-10	1.4150665e-06	1.9557586e-08	0.0002500943
57	14	3753	379	26.912	66.44	1533.0	54.782	0.99965906	3.664226e-07	8.503938e-09	7.534201e-05	1.2276553e-06	0.00026400297
58	12	775	753	27.505	34.213	705.0	63.435	0.98810405	0.0007455716	3.7331447e-05	0.0001245437	3.9459283e-05	0.010949055
58	11	2123	599	25.0	38.0	776.0	90.0	0.99997115	1.3560563e-07	4.4810763e-06	7.454943e-06	7.638361e-07	1.5959837e-05
58	18	4624	2921	26.0	39.0	824.0	90.0	0.56114125	0.00022745908	7.416536e-05	0.008195762	0.0019342569	0.42842716
58	10	827	1876	28.987	38.81	881.5	14.744	0.9780743	1.5271439e-06	8.2219145e-08	1.9479971e-06	1.9067302e-06	0.021920206
58	6	4505	984	30.0	30.0	730.5	90.0	0.9997774	9.295773e-05	3.524175e-05	6.0207576e-06	1.6098751e-06	8.686091e-05
58	1	4071	1958	26.669	56.376	1193.0	6.34	0.9999976	3.7661687e-09	1.11800865e-07	1.8748692e-07	2.7246436e-08	2.0279297e-06
58	3	2512	1685	22.638	53.893	997.5	7.431	0.99171185	9.912819e-06	9.079245e-07	0.0021768091	0.0031874178	0.0029129884
58	15	3094	838	26.0	56.0	1268.5	90.0	1.0	5.3627446e-11	1.5272268e-09	1.5327313e-08	1.4022582e-10	1.9197826e-08
58	19	5045	2944	26.101	59.002	1297.5	73.072	0.999081	5.1190395e-06	3.7477145e-07	0.000685713	3.0743864e-05	0.00019707633
58	5	3829	1343	29.732	40.497	913.5	19.983	0.99999404	9.762218e-09	1.3786367e-06	3.8578023e-07	4.3099963e-08	4.0700825e-06
58	8	3763	1070	27.735	67.017	1549.5	54.462	0.9905048	1.5347376e-05	1.7797868e-07	5.7069148e-05	2.1826607e-05	0.009400771
58	0	3380	2322	27.577	47.27	1016.0	23.199	0.99935776	2.5178667e-07	3.778836e-05	0.0002941744	1.50662445e-05	0.0002950133
58	2	693	2874	25.244	60.177	1285.0	81.573	0.99992406	1.3812267e-07	1.8422088e-09	1.5057075e-06	4.154209e-06	7.013786e-05
58	7	3371	1130	24.99	46.179	907.5	70.821	0.98539424	1.766241e-05	2.5136285e-05	0.0032895205	0.0015428041	0.009730641
58	16	4889	2419	22.361	52.773	980.5	10.305	0.9392782	7.948453e-06	2.6593596e-05	0.054048426	0.0008515077	0.0057872324
58	4	3059	1983	28.518	74.015	1719.0	1.302	0.9962962	1.4461315e-07	8.717971e-09	3.7287566e-05	2.5189722e-06	0.0036638794
58	14	3781	349	29.967	49.193	1197.5	26.565	0.99984336	2.3763274e-08	6.8795387e-09	2.740498e-07	1.6871493e-08	0.00015640231
58	17	4285	2656	24.207	66.843	1350.5	51.34	0.9980615	2.8345e-06	2.8431034e-08	2.6171212e-05	3.023047e-06	0.0019065047
59	6	4505	980	29.0	32.0	732.5	90.0	0.9997317	4.2936088e-05	5.6421013e-06	6.5961212e-06	7.2078524e-07	0.00021236154
59	12	786	755	24.151	41.367	837.0	26.565	0.94648516	3.739159e-05	1.3567001e-05	0.0005062388	9.1647984e-05	0.052866083
